partner_id,partner_typ,anrede,titel,vorname,nachname,firmenname,rechtsform,uid_hrb_nummer,geburtsdatum,geschlecht,nationalitaet,zivilstand,beruf_code,beruf_text,beruf_selbstaendig,sprache,land_wohnsitz,kundensegment,kunde_seit,status,todesdatum,datenschutz_werbung_ok,datenschutz_ki_ok,herkunft,quellsystem_primaer,haushalt_id,ist_persona,erstellt_am,geaendert_am
PTR-00000345,NATUERLICH,Frau,,Elena,Meyer,,,,2004-04-09,W,CH,LEDIG,B22,Studentin / Student,False,de,CH,PRIVAT,,AKTIV,,false,true,pfefferminz,HAPO,HH-000199,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000346,NATUERLICH,Frau,,Ivana,Demirci,,,,1968-09-13,W,CH,PARTNERSCHAFT,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,CH,PRIVAT,2025-11-01,AKTIV,,true,true,minzia,MINT,HH-000200,false,2025-11-01T09:00:00Z,2025-11-01T09:00:00Z
PTR-00000347,NATUERLICH,Frau,,Bettina,Bättig,,,,1995-06-06,W,CH,VERHEIRATET,B22,Studentin / Student,False,de,CH,PRIVAT,2025-04-01,AKTIV,,false,true,minzia,MINT,HH-000201,false,2025-04-01T09:00:00Z,2025-04-01T09:00:00Z
PTR-00000348,NATUERLICH,Herr,,Emil,Becker,,,,1991-07-09,M,PL,PARTNERSCHAFT,B19,Landwirtin / Landwirt,True,de,DE,PRIVAT,2014-08-01,INAKTIV,,false,false,pfefferminz,HAPO,HH-000202,false,2014-08-01T09:00:00Z,2014-08-01T09:00:00Z
PTR-00000349,NATUERLICH,Frau,,Lisa,Friedrich,,,,1987-05-11,W,DE,PARTNERSCHAFT,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000202,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000350,NATUERLICH,,,Leon,Becker,,,,2007-08-24,D,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,2025-11-01,AKTIV,,true,false,pfefferminz,MINT,HH-000202,false,2025-11-01T09:00:00Z,2025-11-01T09:00:00Z
PTR-00000351,NATUERLICH,Frau,,Aisha,Becker,,,,2007-11-17,W,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,,AKTIV,,false,false,pfefferminz,HAPO,HH-000202,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000352,NATUERLICH,Frau,,Tanja,Becker,,,,2007-02-08,W,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,2025-05-01,AKTIV,,false,false,pfefferminz,MINT,HH-000202,false,2025-05-01T09:00:00Z,2025-05-01T09:00:00Z
PTR-00000353,NATUERLICH,Herr,,Köbi,Yilmaz,,,,1987-09-19,M,DE,VERHEIRATET,B35,Verwaltungsangestellte / Verwaltungsangestellter,False,de,CH,PRIVAT,2016-05-01,AKTIV,,true,false,pfefferminz,HAPO,HH-000203,false,2016-05-01T09:00:00Z,2016-05-01T09:00:00Z
PTR-00000354,NATUERLICH,Herr,,Hanspeter,Sutter,,,,1961-11-13,M,CH,VERHEIRATET,B07,Sanitärinstallateurin / Sanitärinstallateur,False,de,CH,PRIVAT,2002-10-01,INAKTIV,,false,true,pfefferminz,HAPO,HH-000204,false,2002-10-01T09:00:00Z,2002-10-01T09:00:00Z
PTR-00000355,NATUERLICH,Frau,,Beatrice,Sutter,,,,1961-02-10,W,CH,VERHEIRATET,B03,Lehrerin / Lehrer,False,de,CH,PRIVAT,1988-11-01,INAKTIV,,false,true,pfefferminz,VERA,HH-000204,false,1988-11-01T09:00:00Z,1988-11-01T09:00:00Z
PTR-00000356,NATUERLICH,Frau,,Livia,Sutter,,,,1991-10-26,W,CH,LEDIG,B10,Ingenieurin / Ingenieur,False,de,CH,PRIVAT,2011-02-01,AKTIV,,true,false,pfefferminz,VERA,HH-000204,false,2011-02-01T09:00:00Z,2011-02-01T09:00:00Z
PTR-00000357,NATUERLICH,Frau,,Emma,Sutter,,,,1988-05-21,W,CH,LEDIG,B16,Chauffeuse / Chauffeur,False,de,CH,PRIVAT,2018-10-01,INAKTIV,,true,false,pfefferminz,VERA,HH-000204,false,2018-10-01T09:00:00Z,2018-10-01T09:00:00Z
PTR-00000358,NATUERLICH,Frau,,Lisa,Brinkmann,,,,1993-03-05,W,DE,VERWITWET,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,de,DE,PREMIUM,2014-06-01,AKTIV,,false,true,pfefferminz,VERA,HH-000205,false,2014-06-01T09:00:00Z,2014-06-01T09:00:00Z
PTR-00000359,JURISTISCH,Firma,,,,Mosel Gastro e.K.,e.K.,HRB 37361,1989-05-01,UNBEKANNT,DE,UNBEKANNT,,,,de,DE,KMU,2016-11-01,AKTIV,,false,true,pfefferminz,HAPO,,false,2016-11-01T09:00:00Z,2016-11-01T09:00:00Z
PTR-00000360,NATUERLICH,Herr,,Bruno,Roth,,,,1970-04-09,M,CH,PARTNERSCHAFT,B13,Treuhänderin / Treuhänder,False,de,CH,PREMIUM,2014-07-01,AKTIV,,true,false,pfefferminz,VERA,HH-000206,false,2014-07-01T09:00:00Z,2014-07-01T09:00:00Z
PTR-00000361,NATUERLICH,Frau,,Fabienne,Roth,,,,1969-02-04,W,DE,PARTNERSCHAFT,B22,Studentin / Student,False,de,CH,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000206,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000362,NATUERLICH,Frau,,Tamara,Suter,,,,1995-07-10,W,CH,VERHEIRATET,B16,Chauffeuse / Chauffeur,False,de,CH,PRIVAT,2015-10-01,AKTIV,,false,false,pfefferminz,HAPO,HH-000207,false,2015-10-01T09:00:00Z,2015-10-01T09:00:00Z
PTR-00000363,NATUERLICH,Herr,,Amir,Suter,,,,1996-02-10,M,FR,VERHEIRATET,B27,Grafikerin / Grafiker,False,de,CH,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000207,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000364,NATUERLICH,Herr,,Kevin,Baumann,,,,1992-11-22,M,DE,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2014-06-01,AKTIV,,true,false,pfefferminz,VERA,HH-000208,false,2014-06-01T09:00:00Z,2014-06-01T09:00:00Z
PTR-00000365,NATUERLICH,Frau,,Marie,Baumann,,,,1986-11-05,W,DE,VERHEIRATET,B31,Dachdeckerin / Dachdecker,False,de,DE,PRIVAT,2005-06-01,AKTIV,,true,false,pfefferminz,VERA,HH-000208,false,2005-06-01T09:00:00Z,2005-06-01T09:00:00Z
PTR-00000366,NATUERLICH,Frau,,Charlotte,Haas,,,,1992-10-04,W,DE,VERWITWET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2022-08-01,AKTIV,,true,true,minzia,MINT,HH-000209,false,2022-08-01T09:00:00Z,2022-08-01T09:00:00Z
PTR-00000367,JURISTISCH,Firma,,,,Mosel Ingenieure GmbH,GmbH,HRB 60702,2003-02-01,UNBEKANNT,DE,UNBEKANNT,,,,de,DE,KMU,2014-01-01,AKTIV,,false,false,pfefferminz,HAPO,,false,2014-01-01T09:00:00Z,2014-01-01T09:00:00Z
PTR-00000368,NATUERLICH,Frau,,Vesna,Hussain,,,,1974-08-22,W,RS,VERHEIRATET,B26,Logistikerin / Logistiker,False,de,CH,PRIVAT,2025-10-01,AKTIV,,true,true,pfefferminz,MINT,HH-000211,false,2025-10-01T09:00:00Z,2025-10-01T09:00:00Z
PTR-00000369,NATUERLICH,Herr,,Philipp,Meyer,,,,1999-06-28,M,CH,GESCHIEDEN,B02,Informatikerin / Informatiker,False,de,CH,PRIVAT,2025-02-01,AKTIV,,true,true,minzia,MINT,HH-000212,false,2025-02-01T09:00:00Z,2025-02-01T09:00:00Z
PTR-00000370,NATUERLICH,Herr,,Oliver,Beck,,,,1973-05-15,M,SY,VERHEIRATET,B25,Mechanikerin / Mechaniker,False,de,DE,PRIVAT,2006-05-01,INAKTIV,,false,false,pfefferminz,VERA,HH-000213,false,2006-05-01T09:00:00Z,2006-05-01T09:00:00Z
PTR-00000371,NATUERLICH,Frau,,Eleni,Beck,,,,1967-02-02,W,DE,VERHEIRATET,B10,Ingenieurin / Ingenieur,False,de,DE,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000213,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000372,NATUERLICH,Herr,,Hans-Jürgen,Peters,,,,1974-09-25,M,DE,VERHEIRATET,B10,Ingenieurin / Ingenieur,False,de,DE,PRIVAT,2022-12-01,AKTIV,,true,false,minzia,MINT,HH-000214,false,2022-12-01T09:00:00Z,2022-12-01T09:00:00Z
PTR-00000373,NATUERLICH,Frau,,Susanne,Peters,,,,1979-12-24,W,DE,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,,AKTIV,,true,true,minzia,MINT,HH-000214,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000374,NATUERLICH,Frau,,Birgit,Winter,,,,1989-08-03,W,DE,PARTNERSCHAFT,B04,Pflegefachfrau / Pflegefachmann,False,de,DE,PRIVAT,2021-08-01,AKTIV,,false,false,minzia,MINT,HH-000215,false,2021-08-01T09:00:00Z,2021-08-01T09:00:00Z
PTR-00000375,NATUERLICH,Frau,,Lina,Winter,,,,1992-12-28,W,DE,PARTNERSCHAFT,B22,Studentin / Student,False,de,DE,PRIVAT,,AKTIV,,true,false,minzia,MINT,HH-000215,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000376,NATUERLICH,Frau,,Eleni,Georgiou,,,,1996-10-13,W,CH,VERHEIRATET,B02,Informatikerin / Informatiker,False,fr,CH,PRIVAT,2025-02-01,AKTIV,,false,false,pfefferminz,MINT,HH-000216,false,2025-02-01T09:00:00Z,2025-02-01T09:00:00Z
PTR-00000377,NATUERLICH,Frau,,Chiara,Rossi,,,,1986-08-19,W,IT,LEDIG,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,it,CH,PRIVAT,2016-01-01,AKTIV,,true,false,pfefferminz,VERA,HH-000217,false,2016-01-01T09:00:00Z,2016-01-01T09:00:00Z
PTR-00000378,JURISTISCH,Firma,,,,Furka Informatik AG,AG,CHE-499.825.715,1989-09-01,UNBEKANNT,CH,UNBEKANNT,,,,de,CH,KMU,2025-08-01,AKTIV,,true,false,pfefferminz,MINT,,false,2025-08-01T09:00:00Z,2025-08-01T09:00:00Z
PTR-00000379,NATUERLICH,Frau,,Mia,Müller,,,,1990-12-24,W,DE,LEDIG,B07,Sanitärinstallateurin / Sanitärinstallateur,False,de,DE,PRIVAT,2021-09-01,AKTIV,,true,false,minzia,MINT,HH-000218,false,2021-09-01T09:00:00Z,2021-09-01T09:00:00Z
PTR-00000380,NATUERLICH,Frau,,Karin,Sigrist,,,,1966-04-26,W,CH,VERHEIRATET,B13,Treuhänderin / Treuhänder,False,de,CH,PRIVAT,2005-06-01,AKTIV,,false,true,pfefferminz,VERA,HH-000219,false,2005-06-01T09:00:00Z,2005-06-01T09:00:00Z
PTR-00000381,NATUERLICH,Herr,,Ueli,Sigrist,,,,1968-12-26,M,CH,VERHEIRATET,B10,Ingenieurin / Ingenieur,False,de,CH,PREMIUM,2014-06-01,AKTIV,,false,false,pfefferminz,VERA,HH-000219,false,2014-06-01T09:00:00Z,2014-06-01T09:00:00Z
PTR-00000382,NATUERLICH,Frau,,Claudia,Sigrist,,,,2000-07-21,W,DE,LEDIG,B25,Mechanikerin / Mechaniker,False,de,CH,PREMIUM,2020-01-01,AKTIV,,false,false,pfefferminz,VERA,HH-000219,false,2020-01-01T09:00:00Z,2020-01-01T09:00:00Z
PTR-00000383,NATUERLICH,Herr,,Nils,Sigrist,,,,1992-03-20,M,TR,LEDIG,B32,Malerin / Maler,False,de,CH,PRIVAT,2010-10-01,INAKTIV,,false,false,pfefferminz,VERA,HH-000219,false,2010-10-01T09:00:00Z,2010-10-01T09:00:00Z
PTR-00000384,NATUERLICH,Herr,,Joel,Studer,,,,1990-09-16,M,CH,VERWITWET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,CH,PRIVAT,2018-06-01,AKTIV,,false,false,pfefferminz,HAPO,HH-000220,false,2018-06-01T09:00:00Z,2018-06-01T09:00:00Z
PTR-00000385,NATUERLICH,Herr,,Hansruedi,Graf,,,,1952-10-05,M,CH,VERHEIRATET,B23,Rentnerin / Rentner,False,de,CH,PRIVAT,2018-12-01,AKTIV,,false,false,pfefferminz,HAPO,HH-000221,false,2018-12-01T09:00:00Z,2018-12-01T09:00:00Z
PTR-00000386,NATUERLICH,Frau,,Ursula,Graf,,,,1948-06-17,W,FR,VERHEIRATET,B23,Rentnerin / Rentner,False,de,CH,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000221,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000387,NATUERLICH,Herr,,Lukas,Simon,,,,2005-05-11,M,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,2025-08-01,AKTIV,,false,true,pfefferminz,MINT,HH-000222,false,2025-08-01T09:00:00Z,2025-08-01T09:00:00Z
PTR-00000388,NATUERLICH,Frau,,Cristina,Zappa,,,,1961-04-10,W,CH,VERHEIRATET,B23,Rentnerin / Rentner,False,it,CH,PRIVAT,2025-10-01,AKTIV,,false,true,pfefferminz,MINT,HH-000223,false,2025-10-01T09:00:00Z,2025-10-01T09:00:00Z
PTR-00000389,NATUERLICH,Herr,,Franco,Zappa,,,,1956-08-23,M,CH,VERHEIRATET,B23,Rentnerin / Rentner,False,it,CH,PRIVAT,,AKTIV,,false,false,pfefferminz,HAPO,HH-000223,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000390,NATUERLICH,Frau,,Giulia,Zappa,,,,1994-03-23,W,CH,LEDIG,B23,Rentnerin / Rentner,False,it,CH,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000223,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000391,NATUERLICH,Frau,,Giulia,Zappa,,,,1997-09-11,W,TR,LEDIG,B22,Studentin / Student,False,it,CH,PREMIUM,2018-10-01,AKTIV,,false,true,pfefferminz,VERA,HH-000223,false,2018-10-01T09:00:00Z,2018-10-01T09:00:00Z
PTR-00000392,NATUERLICH,Herr,,Stefano,Zappa,,,,1992-04-28,M,IT,LEDIG,B09,Maurerin / Maurer,False,it,CH,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000223,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000393,NATUERLICH,Herr,,Moritz,Wagner,,,,1997-03-11,M,RO,VERHEIRATET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2017-03-01,INAKTIV,,true,false,pfefferminz,HAPO,HH-000224,false,2017-03-01T09:00:00Z,2017-03-01T09:00:00Z
PTR-00000394,NATUERLICH,Frau,,Sarah,Baumann,,,,1997-08-04,W,TR,VERHEIRATET,B05,Verkäuferin / Verkäufer,False,de,DE,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000224,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000395,NATUERLICH,Herr,,Ben,Wagner,,,,2007-09-21,M,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,2025-12-01,AKTIV,,false,false,pfefferminz,MINT,HH-000224,false,2025-12-01T09:00:00Z,2025-12-01T09:00:00Z
PTR-00000396,NATUERLICH,Herr,,Emil,Wagner,,,,2007-04-23,M,DE,LEDIG,B18,Physiotherapeutin / Physiotherapeut,True,de,DE,PRIVAT,,AKTIV,,false,true,pfefferminz,HAPO,HH-000224,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000397,NATUERLICH,Frau,,Petra,Ortlepp,,,,1987-05-17,W,DE,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2014-03-01,AKTIV,,true,true,pfefferminz,HAPO,HH-000225,false,2014-03-01T09:00:00Z,2014-03-01T09:00:00Z
PTR-00000398,NATUERLICH,Herr,,Samuel,Nowak,,,,1990-08-21,M,CH,VERHEIRATET,B04,Pflegefachfrau / Pflegefachmann,False,de,DE,PRIVAT,2013-03-01,AKTIV,,true,false,pfefferminz,VERA,HH-000225,false,2013-03-01T09:00:00Z,2013-03-01T09:00:00Z
PTR-00000399,NATUERLICH,Frau,,Christina,Ortlepp,,,,2007-10-05,W,DE,LEDIG,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2025-11-01,AKTIV,,true,false,pfefferminz,MINT,HH-000225,false,2025-11-01T09:00:00Z,2025-11-01T09:00:00Z
PTR-00000400,NATUERLICH,Frau,,Michelle,Leuenberger,,,,1981-11-19,W,CH,LEDIG,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,CH,PRIVAT,2004-01-01,AKTIV,,true,false,pfefferminz,VERA,HH-000226,false,2004-01-01T09:00:00Z,2004-01-01T09:00:00Z
PTR-00000401,NATUERLICH,Herr,,Matthias,Fiedler,,,,1980-09-06,M,DE,VERHEIRATET,B32,Malerin / Maler,False,de,DE,PRIVAT,2022-08-01,AKTIV,,false,true,minzia,MINT,HH-000227,false,2022-08-01T09:00:00Z,2022-08-01T09:00:00Z
PTR-00000402,NATUERLICH,Frau,,Nicole,Fiedler,,,,1986-01-23,W,DE,VERHEIRATET,B12,Juristin / Jurist,False,de,DE,PRIVAT,2020-09-01,AKTIV,,false,true,minzia,MINT,HH-000227,false,2020-09-01T09:00:00Z,2020-09-01T09:00:00Z
PTR-00000403,NATUERLICH,Frau,,Stefanie,Schmitz,,,,1948-06-08,W,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2016-06-01,INAKTIV,,true,false,pfefferminz,HAPO,HH-000228,false,2016-06-01T09:00:00Z,2016-06-01T09:00:00Z
PTR-00000404,NATUERLICH,Herr,,Heinrich,Schmitz,,,,1951-07-05,M,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2015-01-01,INAKTIV,,false,false,pfefferminz,VERA,HH-000228,false,2015-01-01T09:00:00Z,2015-01-01T09:00:00Z
PTR-00000405,NATUERLICH,Frau,,Katrin,Schmitz,,,,1985-04-17,W,RO,LEDIG,B24,Hausfrau / Hausmann,False,de,DE,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000228,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000406,NATUERLICH,Herr,,Matthias,Schmitz,,,,1985-05-25,M,DE,LEDIG,B08,Schreinerin / Schreiner,False,de,DE,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000228,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000407,NATUERLICH,Frau,,Silvia,Hauenstein,,,,1953-05-25,W,CH,VERHEIRATET,B23,Rentnerin / Rentner,False,de,CH,PRIVAT,2013-05-01,AKTIV,,true,false,pfefferminz,HAPO,HH-000229,false,2013-05-01T09:00:00Z,2013-05-01T09:00:00Z
PTR-00000408,JURISTISCH,Firma,,,,Limmat Apotheke GmbH,GmbH,CHE-499.155.487,1984-12-01,UNBEKANNT,CH,UNBEKANNT,,,,de,CH,KMU,2025-07-01,AKTIV,,false,false,minzia,MINT,,false,2025-07-01T09:00:00Z,2025-07-01T09:00:00Z
PTR-00000409,NATUERLICH,Frau,,Seraina,Kaufmann,,,,2007-06-09,W,IT,LEDIG,B10,Ingenieurin / Ingenieur,False,de,CH,PREMIUM,2025-10-01,AKTIV,,true,true,pfefferminz,MINT,HH-000231,false,2025-10-01T09:00:00Z,2025-10-01T09:00:00Z
PTR-00000410,NATUERLICH,Frau,,Aylin,Pereira,,,,1966-08-03,W,CH,VERHEIRATET,B05,Verkäuferin / Verkäufer,False,de,DE,PRIVAT,2015-04-01,AKTIV,,true,false,pfefferminz,HAPO,HH-000232,false,2015-04-01T09:00:00Z,2015-04-01T09:00:00Z
PTR-00000411,NATUERLICH,Herr,,Christian,Rudolf,,,,1973-10-22,M,CH,VERHEIRATET,B23,Rentnerin / Rentner,False,de,CH,PRIVAT,2019-10-01,AKTIV,,false,true,pfefferminz,HAPO,HH-000233,false,2019-10-01T09:00:00Z,2019-10-01T09:00:00Z
PTR-00000412,NATUERLICH,Frau,,Daniela,Rudolf,,,,1977-12-03,W,FR,VERHEIRATET,B16,Chauffeuse / Chauffeur,False,de,CH,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000233,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000413,NATUERLICH,Frau,,Leila,Horvat,,,,1994-10-24,W,PT,VERHEIRATET,B15,Köchin / Koch,False,fr,CH,PRIVAT,2025-04-01,AKTIV,,false,false,pfefferminz,MINT,HH-000234,false,2025-04-01T09:00:00Z,2025-04-01T09:00:00Z
PTR-00000414,NATUERLICH,Herr,,Thomas,Horvat,,,,1999-12-21,M,CH,VERHEIRATET,B23,Rentnerin / Rentner,False,fr,CH,PRIVAT,2018-08-01,INAKTIV,,false,true,pfefferminz,VERA,HH-000234,false,2018-08-01T09:00:00Z,2018-08-01T09:00:00Z
PTR-00000415,NATUERLICH,Frau,,Alice,Horvat,,,,2007-11-15,W,CH,LEDIG,B03,Lehrerin / Lehrer,False,fr,CH,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000234,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000416,NATUERLICH,Herr,,Jörg,Braun,,,,1975-12-03,M,RO,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2002-01-01,AKTIV,,false,false,pfefferminz,HAPO,HH-000235,false,2002-01-01T09:00:00Z,2002-01-01T09:00:00Z
PTR-00000417,NATUERLICH,Frau,,Martina,Herrmann,,,,1979-05-04,W,DE,VERHEIRATET,B05,Verkäuferin / Verkäufer,False,de,DE,PRIVAT,1997-09-01,INAKTIV,,false,false,pfefferminz,VERA,HH-000235,false,1997-09-01T09:00:00Z,1997-09-01T09:00:00Z
PTR-00000418,NATUERLICH,Frau,,Birgit,Koch,,,,1975-12-02,W,DE,VERWITWET,B02,Informatikerin / Informatiker,False,de,DE,PRIVAT,2024-07-01,AKTIV,,false,false,minzia,MINT,HH-000236,false,2024-07-01T09:00:00Z,2024-07-01T09:00:00Z
PTR-00000419,NATUERLICH,Frau,,Svetlana,Şahin,,,,1965-04-09,W,DE,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PREMIUM,2018-07-01,AKTIV,,true,false,pfefferminz,HAPO,HH-000237,false,2018-07-01T09:00:00Z,2018-07-01T09:00:00Z
PTR-00000420,NATUERLICH,Herr,,Norbert,Şahin,,,,1967-04-19,M,DE,VERHEIRATET,B05,Verkäuferin / Verkäufer,False,de,DE,PRIVAT,2001-03-01,AKTIV,,true,false,pfefferminz,VERA,HH-000237,false,2001-03-01T09:00:00Z,2001-03-01T09:00:00Z
PTR-00000421,NATUERLICH,Frau,,Leila,Kowalczyk,,,,2003-12-13,W,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,2022-01-01,AKTIV,,true,true,minzia,MINT,HH-000238,false,2022-01-01T09:00:00Z,2022-01-01T09:00:00Z
PTR-00000422,NATUERLICH,,,Hans-Jürgen,Fischer,,,,1946-01-19,D,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2013-02-01,INAKTIV,,false,false,pfefferminz,HAPO,HH-000239,false,2013-02-01T09:00:00Z,2013-02-01T09:00:00Z
PTR-00000423,NATUERLICH,Herr,,Marco,Schmidt,,,,1982-10-06,M,DE,GESCHIEDEN,B10,Ingenieurin / Ingenieur,False,de,DE,PRIVAT,2022-08-01,AKTIV,,true,true,minzia,MINT,HH-000240,false,2022-08-01T09:00:00Z,2022-08-01T09:00:00Z
PTR-00000424,NATUERLICH,Frau,,Flurina,Hauenstein,,,,1985-02-23,W,CH,VERHEIRATET,B04,Pflegefachfrau / Pflegefachmann,False,de,CH,PRIVAT,2025-12-01,AKTIV,,true,true,minzia,MINT,HH-000241,false,2025-12-01T09:00:00Z,2025-12-01T09:00:00Z
PTR-00000425,NATUERLICH,Herr,,Dimitrios,Rodríguez,,,,1968-08-02,M,PL,VERHEIRATET,B22,Studentin / Student,False,de,DE,PRIVAT,2015-11-01,INAKTIV,,false,false,pfefferminz,HAPO,HH-000242,false,2015-11-01T09:00:00Z,2015-11-01T09:00:00Z
PTR-00000426,NATUERLICH,Frau,,Gisela,Rodríguez,,,,1969-07-03,W,DE,VERHEIRATET,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,de,DE,PRIVAT,1997-02-01,INAKTIV,,false,false,pfefferminz,VERA,HH-000242,false,1997-02-01T09:00:00Z,1997-02-01T09:00:00Z
PTR-00000427,NATUERLICH,Herr,,Noah,Rodríguez,,,,2007-05-16,M,GR,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000242,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000428,NATUERLICH,Frau,,Leonie,Rodríguez,,,,2003-10-13,W,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,2025-09-01,AKTIV,,true,true,pfefferminz,MINT,HH-000242,false,2025-09-01T09:00:00Z,2025-09-01T09:00:00Z
PTR-00000429,NATUERLICH,Herr,,Paul,Kühn,,,,2006-01-25,M,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,2025-06-01,AKTIV,,false,true,pfefferminz,MINT,HH-000242,false,2025-06-01T09:00:00Z,2025-06-01T09:00:00Z
PTR-00000430,NATUERLICH,Herr,,Dimitrios,Horvat,,,,1978-08-13,M,DE,LEDIG,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,de,DE,PRIVAT,,AKTIV,,false,true,minzia,MINT,HH-000243,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000431,JURISTISCH,Firma,,,,Schwarzwald Autohaus AG,AG,HRB 6663,2011-09-01,UNBEKANNT,DE,UNBEKANNT,,,,de,DE,KMU,2025-04-01,AKTIV,,true,true,minzia,MINT,,false,2025-04-01T09:00:00Z,2025-04-01T09:00:00Z
PTR-00000432,NATUERLICH,Herr,,Carlos,Petrović,,,,1988-09-16,M,DE,LEDIG,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2023-06-01,AKTIV,,false,false,minzia,MINT,HH-000244,false,2023-06-01T09:00:00Z,2023-06-01T09:00:00Z
PTR-00000433,NATUERLICH,Frau,,Vanessa,Fuchs,,,,1982-04-24,W,DE,VERHEIRATET,B03,Lehrerin / Lehrer,False,de,DE,PRIVAT,2016-09-01,AKTIV,,false,true,pfefferminz,VERA,HH-000245,false,2016-09-01T09:00:00Z,2016-09-01T09:00:00Z
PTR-00000434,NATUERLICH,Herr,,Philipp,König,,,,1984-07-19,M,DE,VERHEIRATET,B06,Elektroinstallateurin / Elektroinstallateur,True,de,DE,PRIVAT,2008-03-01,AKTIV,,false,false,pfefferminz,VERA,HH-000245,false,2008-03-01T09:00:00Z,2008-03-01T09:00:00Z
