adresse_id,partner_id,adresse_typ,strasse,hausnummer,plz,ort,region,land,tarifzone,gueltig_von,gueltig_bis,ist_aktuell
ADR-00001095,PTR-00000881,WOHNSITZ,Hirschpfad,152,88045,Friedrichshafen,BW,DE,3,1999-10-19,,true
ADR-00001096,PTR-00000882,WOHNSITZ,Westhof,71,55116,Mainz,RP,DE,2,2018-05-10,2025-10-24,false
ADR-00001097,PTR-00000882,WOHNSITZ,Hirschpfad,152,88045,Friedrichshafen,BW,DE,3,2025-10-25,,true
ADR-00001098,PTR-00000883,WOHNSITZ,Hirschpfad,152,88045,Friedrichshafen,BW,DE,3,2008-08-20,,true
ADR-00001099,PTR-00000884,WOHNSITZ,Mondpfad,55,71665,Vaihingen an der Enz,BW,DE,3,2002-03-09,2023-11-04,false
ADR-00001100,PTR-00000884,WOHNSITZ,Hirschpfad,152,88045,Friedrichshafen,BW,DE,3,2023-11-05,,true
ADR-00001101,PTR-00000885,WOHNSITZ,Hirschpfad,152,88045,Friedrichshafen,BW,DE,3,1999-10-18,,true
ADR-00001102,PTR-00000886,WOHNSITZ,Veilchenhalde,164,4500,Solothurn,SO,CH,2,2006-07-08,,true
ADR-00001103,PTR-00000887,WOHNSITZ,Heidering,76,76133,Karlsruhe,BW,DE,2,2007-07-19,,true
ADR-00001104,PTR-00000888,WOHNSITZ,Meisengasse,54,8400,Winterthur,ZH,CH,1,2011-05-04,,true
ADR-00001105,PTR-00000889,WOHNSITZ,Meisengasse,54,8400,Winterthur,ZH,CH,1,1996-12-28,,true
ADR-00001106,PTR-00000890,WOHNSITZ,Flussweg,35,41747,Viersen,NW,DE,3,2001-10-05,,true
ADR-00001107,PTR-00000891,WOHNSITZ,Flussweg,35,41747,Viersen,NW,DE,3,2012-11-15,,true
ADR-00001108,PTR-00000892,WOHNSITZ,Sonnenhalde,141,3600,Thun,BE,CH,2,2006-08-16,2023-06-07,false
ADR-00001109,PTR-00000892,WOHNSITZ,Wagnerstrasse,73,4153,Reinach BL,BL,CH,2,2023-06-08,,true
ADR-00001110,PTR-00000893,WOHNSITZ,Wagnerstrasse,73,4153,Reinach BL,BL,CH,2,2001-09-01,,true
ADR-00001111,PTR-00000894,WOHNSITZ,Wagnerstrasse,73,4153,Reinach BL,BL,CH,2,2012-12-23,,true
ADR-00001112,PTR-00000895,WOHNSITZ,Wagnerstrasse,73,4153,Reinach BL,BL,CH,2,2018-11-17,,true
ADR-00001113,PTR-00000896,WOHNSITZ,Kirschweg,176,4600,Olten,SO,CH,2,2018-10-15,2022-09-14,false
ADR-00001114,PTR-00000896,WOHNSITZ,Wagnerstrasse,73,4153,Reinach BL,BL,CH,2,2022-09-15,,true
ADR-00001115,PTR-00000897,WOHNSITZ,Wagneracker,83,3600,Thun,BE,CH,2,2001-09-30,,true
ADR-00001116,PTR-00000898,WOHNSITZ,Müllersteig,30,4600,Olten,SO,CH,2,2012-11-12,2025-01-05,false
ADR-00001117,PTR-00000898,WOHNSITZ,Wagneracker,83,3600,Thun,BE,CH,2,2025-01-06,,true
ADR-00001118,PTR-00000899,WOHNSITZ,Farnweg,164,53721,Siegburg,NW,DE,3,2006-01-25,2023-07-27,false
ADR-00001119,PTR-00000899,WOHNSITZ,Edelweissring,141,01309,Dresden,SN,DE,2,2023-07-28,,true
ADR-00001120,PTR-00000900,GESCHAEFTSSITZ,Morgendamm,150,67433,Neustadt an der Weinstraße,RP,DE,3,1985-09-01,,true
ADR-00001121,PTR-00000901,WOHNSITZ,Winterhof,48,46236,Bottrop,NW,DE,2,2019-08-04,2023-08-13,false
ADR-00001122,PTR-00000901,WOHNSITZ,Gartengasse,79a,44135,Dortmund,NW,DE,2,2023-08-14,,true
ADR-00001123,PTR-00000902,WOHNSITZ,Sonnenring,33,04357,Leipzig,SN,DE,2,2009-09-06,2025-08-17,false
ADR-00001124,PTR-00000902,WOHNSITZ,Metzgergasse,104,65183,Wiesbaden,HE,DE,2,2025-08-18,,true
ADR-00001125,PTR-00000903,WOHNSITZ,Metzgergasse,104,65183,Wiesbaden,HE,DE,2,2010-10-16,,true
ADR-00001126,PTR-00000904,WOHNSITZ,Stegdamm,71,71634,Ludwigsburg,BW,DE,3,2006-12-26,,true
ADR-00001127,PTR-00000905,GESCHAEFTSSITZ,Schwanensteig,156,12043,Berlin,BE,DE,1,2022-09-01,,true
ADR-00001128,PTR-00000906,WOHNSITZ,Silbergasse,143,50667,Köln,NW,DE,1,2012-10-11,,true
ADR-00001129,PTR-00000907,GESCHAEFTSSITZ,Hirschdamm,26,80331,München,BY,DE,1,1993-11-01,,true
ADR-00001130,PTR-00000908,WOHNSITZ,Allée des Écoles,21,1212,Grand-Lancy,GE,CH,1,2014-04-05,,true
ADR-00001131,PTR-00000909,GESCHAEFTSSITZ,Impasse des Merles,121,2740,Moutier,BE,CH,2,2009-07-01,,true
ADR-00001132,PTR-00000910,WOHNSITZ,Mondweg,14b,9108,Gonten,AI,CH,3,2022-01-04,,true
ADR-00001133,PTR-00000911,WOHNSITZ,Chemin des Boulangers,178,1201,Genève,GE,CH,1,2021-07-28,2023-01-07,false
ADR-00001134,PTR-00000911,WOHNSITZ,Route des Cyclamens,104,1003,Lausanne,VD,CH,1,2023-01-08,,true
ADR-00001135,PTR-00000912,WOHNSITZ,Route des Cyclamens,104,1003,Lausanne,VD,CH,1,2022-07-13,,true
ADR-00001136,PTR-00000913,WOHNSITZ,Flussgasse,179,01309,Dresden,SN,DE,2,1998-10-01,,true
ADR-00001137,PTR-00000914,WOHNSITZ,Flussgasse,179,01309,Dresden,SN,DE,2,2014-06-24,,true
ADR-00001138,PTR-00000915,WOHNSITZ,Flussgasse,179,01309,Dresden,SN,DE,2,2011-01-19,,true
ADR-00001139,PTR-00000916,WOHNSITZ,Höhenmatte,160,7500,St. Moritz,GR,CH,3,2002-02-19,,true
ADR-00001140,PTR-00000917,WOHNSITZ,Rebenplatz,42,10961,Berlin,BE,DE,1,2011-01-04,2024-11-06,false
ADR-00001141,PTR-00000917,WOHNSITZ,Schmiedegasse,171,19053,Schwerin,MV,DE,2,2024-11-07,,true
ADR-00001142,PTR-00000918,WOHNSITZ,Seeplatz,137,15711,Königs Wusterhausen,BB,DE,3,2011-12-28,2023-09-30,false
ADR-00001143,PTR-00000918,WOHNSITZ,Schmiedegasse,171,19053,Schwerin,MV,DE,2,2023-10-01,,true
ADR-00001144,PTR-00000919,WOHNSITZ,Sonnenpfad,20b,22041,Hamburg,HH,DE,1,2010-06-24,2025-01-17,false
ADR-00001145,PTR-00000919,WOHNSITZ,Bergkamp,92,18055,Rostock,MV,DE,2,2025-01-18,,true
ADR-00001146,PTR-00000920,WOHNSITZ,Impasse des Œillets,27,1003,Lausanne,VD,CH,1,2015-05-27,,true
ADR-00001147,PTR-00000921,WOHNSITZ,Seeplatz,8,12555,Berlin,BE,DE,1,2017-04-15,,true
ADR-00001148,PTR-00000922,WOHNSITZ,Seeplatz,8,12555,Berlin,BE,DE,1,2001-01-02,,true
ADR-00001149,PTR-00000923,WOHNSITZ,Seeplatz,8,12555,Berlin,BE,DE,1,2022-02-16,,true
ADR-00001150,PTR-00000924,WOHNSITZ,Veilchendamm,17,44575,Castrop-Rauxel,NW,DE,3,2002-12-21,,true
ADR-00001151,PTR-00000925,WOHNSITZ,Amselhof,101,04275,Leipzig,SN,DE,2,2021-05-11,2024-11-22,false
ADR-00001152,PTR-00000925,WOHNSITZ,Veilchendamm,17,44575,Castrop-Rauxel,NW,DE,3,2024-11-23,,true
ADR-00001153,PTR-00000926,GESCHAEFTSSITZ,Tulpenring,97,8640,Rapperswil-Jona,SG,CH,2,2015-10-01,,true
ADR-00001154,PTR-00000927,WOHNSITZ,Holunderweg,10,6460,Altdorf UR,UR,CH,3,2017-10-27,,true
ADR-00001155,PTR-00000928,WOHNSITZ,Holunderweg,10,6460,Altdorf UR,UR,CH,3,2020-01-19,,true
ADR-00001156,PTR-00000929,WOHNSITZ,Felssteig,106,3627,Heimberg,BE,CH,2,2016-03-05,,true
ADR-00001157,PTR-00000930,WOHNSITZ,Frühlingsrain,176,2500,Biel/Bienne,BE,CH,1,1999-09-21,,true
ADR-00001158,PTR-00000931,WOHNSITZ,Müllersteig,29,8708,Männedorf,ZH,CH,2,2001-08-18,,true
ADR-00001159,PTR-00000932,WOHNSITZ,Postplatz,51,4142,Münchenstein,BL,CH,2,1997-04-25,,true
ADR-00001160,PTR-00000933,WOHNSITZ,Hasensteig,12,9470,Buchs SG,SG,CH,2,2023-07-06,,true
ADR-00001161,PTR-00000934,WOHNSITZ,Eichenallee,70,47051,Duisburg,NW,DE,2,2001-06-04,2025-09-25,false
ADR-00001162,PTR-00000934,WOHNSITZ,Hügelkamp,60,50667,Köln,NW,DE,1,2025-09-26,,true
ADR-00001163,PTR-00000935,WOHNSITZ,Hügelkamp,60,50667,Köln,NW,DE,1,1999-10-12,,true
ADR-00001164,PTR-00000936,WOHNSITZ,Ackerring,169,36037,Fulda,HE,DE,3,2014-03-23,,true
ADR-00001165,PTR-00000937,WOHNSITZ,Hechthof,4b,9630,Wattwil,SG,CH,2,1998-02-18,,true
ADR-00001166,PTR-00000938,WOHNSITZ,Weststeig,136,4654,Lostorf,SO,CH,2,2009-10-21,2024-09-03,false
ADR-00001167,PTR-00000938,WOHNSITZ,Hechthof,4b,9630,Wattwil,SG,CH,2,2024-09-04,,true
ADR-00001168,PTR-00000939,WOHNSITZ,Tulpenpfad,33,65183,Wiesbaden,HE,DE,2,2003-03-04,,true
ADR-00001169,PTR-00000940,WOHNSITZ,Tulpenpfad,33,65183,Wiesbaden,HE,DE,2,2002-11-30,,true
ADR-00001170,PTR-00000941,WOHNSITZ,Tulpenpfad,33,65183,Wiesbaden,HE,DE,2,2024-02-25,,true
ADR-00001171,PTR-00000942,WOHNSITZ,Traubendamm,150,51643,Gummersbach,NW,DE,3,2022-01-27,,true
ADR-00001172,PTR-00000943,WOHNSITZ,Mühlenring,93,47798,Krefeld,NW,DE,2,2004-08-12,,true
ADR-00001173,PTR-00000944,WOHNSITZ,Mühlenring,93,47798,Krefeld,NW,DE,2,2001-10-23,,true
ADR-00001174,PTR-00000945,WOHNSITZ,Sommersteig,9,6004,Luzern,LU,CH,1,2001-06-17,2025-07-08,false
ADR-00001175,PTR-00000945,WOHNSITZ,Lindenweg,90,4051,Basel,BS,CH,1,2025-07-09,,true
ADR-00001176,PTR-00000946,WOHNSITZ,Lindenweg,90,4051,Basel,BS,CH,1,2010-06-05,,true
ADR-00001177,PTR-00000947,WOHNSITZ,Wiesenplatz,70,8134,Adliswil,ZH,CH,2,2001-08-24,2022-11-29,false
ADR-00001178,PTR-00000947,WOHNSITZ,Lindenweg,90,4051,Basel,BS,CH,1,2022-11-30,,true
ADR-00001179,PTR-00000948,WOHNSITZ,Weiherhof,95,4900,Langenthal,BE,CH,2,2010-03-04,,true
ADR-00001180,PTR-00000949,WOHNSITZ,Weiherhof,95,4900,Langenthal,BE,CH,2,1998-12-25,,true
ADR-00001181,PTR-00000950,WOHNSITZ,Roggenpfad,93b,65510,Idstein,HE,DE,3,2018-05-05,2022-04-17,false
ADR-00001182,PTR-00000950,WOHNSITZ,Storchendamm,63,44135,Dortmund,NW,DE,2,2022-04-18,,true
ADR-00001183,PTR-00000951,WOHNSITZ,Farnweg,52,96047,Bamberg,BY,DE,3,2013-08-05,2022-08-13,false
ADR-00001184,PTR-00000951,WOHNSITZ,Bachdamm,111a,04277,Leipzig,SN,DE,2,2022-08-14,,true
ADR-00001185,PTR-00000952,WOHNSITZ,Westweg,48,47051,Duisburg,NW,DE,2,2012-10-26,,true
ADR-00001186,PTR-00000953,WOHNSITZ,Bienenhof,137,78050,Villingen-Schwenningen,BW,DE,3,2010-07-21,2025-08-06,false
ADR-00001187,PTR-00000953,WOHNSITZ,Westweg,48,47051,Duisburg,NW,DE,2,2025-08-07,,true
ADR-00001188,PTR-00000954,WOHNSITZ,Birkenhof,134,29221,Celle,NI,DE,3,2003-05-09,2024-11-15,false
ADR-00001189,PTR-00000954,WOHNSITZ,Morgenweg,83,38100,Braunschweig,NI,DE,2,2024-11-16,,true
ADR-00001190,PTR-00000955,WOHNSITZ,Morgenweg,83,38100,Braunschweig,NI,DE,2,2025-04-22,,true
ADR-00001191,PTR-00000956,WOHNSITZ,Sommerallee,135,46236,Bottrop,NW,DE,2,2020-07-21,2022-09-27,false
ADR-00001192,PTR-00000956,WOHNSITZ,Morgenweg,83,38100,Braunschweig,NI,DE,2,2022-09-28,,true
ADR-00001193,PTR-00000957,WOHNSITZ,Morgenweg,83,38100,Braunschweig,NI,DE,2,2020-10-18,,true
ADR-00001194,PTR-00000958,WOHNSITZ,Morgenweg,83,38100,Braunschweig,NI,DE,2,2010-03-25,,true
ADR-00001195,PTR-00000959,WOHNSITZ,Buchengasse,147,6003,Luzern,LU,CH,1,2009-10-20,2022-10-18,false
ADR-00001196,PTR-00000959,WOHNSITZ,Moosweg,110,6003,Luzern,LU,CH,1,2022-10-19,,true
ADR-00001197,PTR-00000960,WOHNSITZ,Moosweg,110,6003,Luzern,LU,CH,1,2025-06-12,,true
ADR-00001198,PTR-00000961,WOHNSITZ,Moosweg,110,6003,Luzern,LU,CH,1,2015-03-09,,true
ADR-00001199,PTR-00000962,WOHNSITZ,Moosweg,110,6003,Luzern,LU,CH,1,1998-01-23,,true
ADR-00001200,PTR-00000963,WOHNSITZ,Moosweg,110,6003,Luzern,LU,CH,1,1997-02-02,,true
ADR-00001201,PTR-00000964,WOHNSITZ,Route des Violettes,129,1870,Monthey,VS,CH,3,2008-08-12,,true
ADR-00001202,PTR-00000965,WOHNSITZ,Wiesenhof,109,8500,Frauenfeld,TG,CH,2,2019-10-05,,true
ADR-00001203,PTR-00000966,WOHNSITZ,Nelkenmatte,79,6340,Baar,ZG,CH,1,2014-04-02,2023-04-27,false
ADR-00001204,PTR-00000966,WOHNSITZ,Wiesenhof,109,8500,Frauenfeld,TG,CH,2,2023-04-28,,true
ADR-00001205,PTR-00000967,WOHNSITZ,Wiesenhof,109,8500,Frauenfeld,TG,CH,2,1996-12-25,,true
ADR-00001206,PTR-00000968,WOHNSITZ,Feldrain,18,8712,Stäfa,ZH,CH,2,1997-03-24,,true
ADR-00001207,PTR-00000969,WOHNSITZ,Feldrain,18,8712,Stäfa,ZH,CH,2,2015-11-15,,true
ADR-00001208,PTR-00000970,WOHNSITZ,Lerchenmatte,42,6003,Luzern,LU,CH,1,2006-09-01,,true
ADR-00001209,PTR-00000971,WOHNSITZ,Lerchenmatte,42,6003,Luzern,LU,CH,1,2021-08-17,,true
ADR-00001210,PTR-00000972,WOHNSITZ,Zunftacker,81a,6020,Emmenbrücke,LU,CH,2,2014-07-31,2022-09-19,false
ADR-00001211,PTR-00000972,WOHNSITZ,Ackerhalde,57,4600,Olten,SO,CH,2,2022-09-20,,true
ADR-00001212,PTR-00000973,WOHNSITZ,Kapellenhalde,96,9630,Wattwil,SG,CH,2,2020-02-25,,true
ADR-00001213,PTR-00000974,WOHNSITZ,Kapellenhalde,96,9630,Wattwil,SG,CH,2,2016-10-02,,true
ADR-00001214,PTR-00000975,WOHNSITZ,Brunnenkamp,19,31582,Nienburg (Weser),NI,DE,3,2009-09-04,2024-08-19,false
ADR-00001215,PTR-00000975,WOHNSITZ,Flachsring,29,76133,Karlsruhe,BW,DE,2,2024-08-20,,true
ADR-00001216,PTR-00000976,WOHNSITZ,Flachsring,29,76133,Karlsruhe,BW,DE,2,2017-05-18,,true
ADR-00001217,PTR-00000977,WOHNSITZ,Flachsring,29,76133,Karlsruhe,BW,DE,2,2014-09-16,,true
ADR-00001218,PTR-00000978,WOHNSITZ,Flachsring,29,76133,Karlsruhe,BW,DE,2,1997-06-27,,true
ADR-00001219,PTR-00000979,WOHNSITZ,Pappelsteig,28,16816,Neuruppin,BB,DE,3,2002-03-06,2024-08-10,false
ADR-00001220,PTR-00000979,WOHNSITZ,Postallee,83,39104,Magdeburg,ST,DE,2,2024-08-11,,true
ADR-00001221,PTR-00000980,WOHNSITZ,Silberstraße,160,60598,Frankfurt am Main,HE,DE,1,2013-12-14,2024-10-10,false
ADR-00001222,PTR-00000980,WOHNSITZ,Postallee,83,39104,Magdeburg,ST,DE,2,2024-10-11,,true
ADR-00001223,PTR-00000981,WOHNSITZ,Hügelallee,50a,84028,Landshut,BY,DE,3,2008-07-02,,true
ADR-00001224,PTR-00000982,GESCHAEFTSSITZ,Enzianstraße,8,39104,Magdeburg,ST,DE,2,2022-10-01,,true
ADR-00001225,PTR-00000983,WOHNSITZ,Färberhof,116,6300,Zug,ZG,CH,1,2008-10-25,,true
ADR-00001226,PTR-00000984,WOHNSITZ,Wiesenhof,15,99084,Erfurt,TH,DE,2,2007-01-06,2025-08-06,false
ADR-00001227,PTR-00000984,WOHNSITZ,Hangallee,57,93047,Regensburg,BY,DE,2,2025-08-07,,true
ADR-00001228,PTR-00000985,WOHNSITZ,Haferweg,166,51371,Leverkusen,NW,DE,2,2011-09-18,,true
ADR-00001229,PTR-00000986,WOHNSITZ,Bärenhof,49,41460,Neuss,NW,DE,2,2014-12-23,2025-05-05,false
ADR-00001230,PTR-00000986,WOHNSITZ,Haferweg,166,51371,Leverkusen,NW,DE,2,2025-05-06,,true
ADR-00001231,PTR-00000987,WOHNSITZ,Adlerweg,20,4625,Oberbuchsiten,SO,CH,2,1997-07-23,,true
ADR-00001232,PTR-00000988,WOHNSITZ,Adlerweg,20,4625,Oberbuchsiten,SO,CH,2,2009-05-15,,true
ADR-00001233,PTR-00000989,WOHNSITZ,Rehpfad,100,86720,Nördlingen,BY,DE,3,2015-11-26,2022-10-31,false
ADR-00001234,PTR-00000989,WOHNSITZ,Lindenweg,7,80331,München,BY,DE,1,2022-11-01,,true
ADR-00001235,PTR-00000990,WOHNSITZ,Ahorngasse,111,04229,Leipzig,SN,DE,2,2009-01-13,2024-04-01,false
ADR-00001236,PTR-00000990,WOHNSITZ,Lindenweg,7,80331,München,BY,DE,1,2024-04-02,,true
ADR-00001237,PTR-00000991,WOHNSITZ,Tulpensteig,168,99423,Weimar,TH,DE,3,2013-01-04,,true
ADR-00001238,PTR-00000992,WOHNSITZ,Metzgergasse,178,8400,Winterthur,ZH,CH,1,2020-05-03,2022-10-02,false
ADR-00001239,PTR-00000992,WOHNSITZ,Kirchgasse,90,8400,Winterthur,ZH,CH,1,2022-10-03,,true
ADR-00001240,PTR-00000993,WOHNSITZ,Kirchgasse,90,8400,Winterthur,ZH,CH,1,1996-03-10,,true
ADR-00001241,PTR-00000994,WOHNSITZ,Kirchgasse,90,8400,Winterthur,ZH,CH,1,2000-10-04,,true
ADR-00001242,PTR-00000995,WOHNSITZ,Eschenplatz,34,10585,Berlin,BE,DE,1,2015-03-21,2023-03-22,false
ADR-00001243,PTR-00000995,WOHNSITZ,Eisensteig,145,67346,Speyer,RP,DE,3,2023-03-23,,true
ADR-00001244,PTR-00000996,WOHNSITZ,Eisensteig,145,67346,Speyer,RP,DE,3,1997-03-07,,true
ADR-00001245,PTR-00000997,WOHNSITZ,Markthalde,117,8952,Schlieren,ZH,CH,2,2011-02-20,,true
ADR-00001246,PTR-00000998,WOHNSITZ,Markthalde,117,8952,Schlieren,ZH,CH,2,2002-05-06,,true
ADR-00001247,PTR-00000999,WOHNSITZ,Meisensteig,141,6340,Baar,ZG,CH,1,2018-02-17,2022-06-16,false
ADR-00001248,PTR-00000999,WOHNSITZ,Markthalde,117,8952,Schlieren,ZH,CH,2,2022-06-17,,true
ADR-00001249,PTR-00001000,WOHNSITZ,Sommerrain,168,8750,Glarus,GL,CH,3,2012-01-19,2025-02-11,false
ADR-00001250,PTR-00001000,WOHNSITZ,Falkenring,140,8001,Zürich,ZH,CH,1,2025-02-12,,true
